"country","code","population_size","world_bank_economies","date_tests_last_reported","days_since_tests_reported","tpr_year_smoothed_truncated","avg_daily_tests_per_1000_last_year_smoothed","cum_seq","pct_cases_sequenced_in_last_year","sequences_per_100k_last_year","dx_testing_binary","sars_cov_2_binary","ngs_capacity","facility_access","ngs_facility","archetype_orig","dx_archetype","sx_archetype","dx_testing_rec","sx_sequencing_rec","prev_dx","prev_sequ","seq_but_no_test_flag","TPR_pct","daily_tests_per_1000","pct_seq","seq_per_100k"
"Falkland Islands","FLK",NaN,"No income data","No tests reported",NaN,NaN,NaN,0,0,0,"Insufficient testing data","Does not meet sequencing target",NaN,"Insufficient data",NaN,"Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"Faroe Islands","FRO",49000,"High income","February 27, 2022",247,0,50.69,42,0,0,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","No cases reported","50.69 per 1,000 persons","0 %","0 per 100k persons"
"Fiji","FJI",896000,"Upper middle income","October 27, 2022",5,0.0701,0.71,531,0,0,"Meets testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Sustain","Connect/Build","Sustain - Sustain diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Sustain","Connect/Build","no","7 %","0.71 per 1,000 persons","0 %","0 per 100k persons"
"Finland","FIN",5541000,"High income","October 27, 2022",5,0.2852,2.06,38832,1.36,291.098,"Does not meet testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","28.5 %","2.06 per 1,000 persons","1.36 %","291.1 per 100k persons"
"France","FRA",65274000,"High income","May 17, 2022",168,0.1871,9.08,505360,1.19,523.227,"Meets testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Sustain","no","18.7 %","9.08 per 1,000 persons","1.19 %","523.2 per 100k persons"
"French Polynesia","PYF",281000,"High income","September 07, 2020",785,NaN,NaN,110,0.07,6.856,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0.07 %","6.9 per 100k persons"
"French Southern and Antarctic Lands","ATF",NaN,"No income data","No tests reported",NaN,NaN,NaN,NaN,NaN,NaN,"Insufficient testing data","Insufficient data",NaN,"Insufficient data",NaN,"Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"Gabon","GAB",2226000,"Upper middle income","October 31, 2022",1,0.045,0.37,967,0.55,3.098,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Sustain","Strengthen/Leverage","no","4.5 %","0.37 per 1,000 persons","0.55 %","3.1 per 100k persons"
"Georgia","GEO",3989000,"Upper middle income","June 16, 2021",503,NaN,NaN,2389,0.17,49.007,"Insufficient testing data","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Insufficient data","Strengthen/Leverage","Insufficient testing data","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Insufficient data","Strengthen/Leverage","no","Insufficient data","Insufficient data","0.17 %","49 per 100k persons"
"Germany","DEU",83784000,"High income","October 20, 2022",12,0.4672,2.21,813496,1.8,669.892,"Does not meet testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","46.7 %","2.21 per 1,000 persons","1.8 %","669.9 per 100k persons"
"Ghana","GHA",31073000,"Lower middle income","October 31, 2022",1,0.0619,0.06,4221,3.57,4.337,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","6.2 %","0.06 per 1,000 persons","3.57 %","4.3 per 100k persons"
"Gibraltar","GIB",NaN,"High income","No tests reported",NaN,NaN,NaN,2749,7.44,3219.39,"Insufficient testing data","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","Insufficient data","Insufficient data","7.44 %","3219.4 per 100k persons"
"Greece","GRC",10423000,"High income","October 25, 2022",7,0.0614,18.94,22139,0.26,108.031,"Meets testing target","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Sustain","Strengthen/Leverage","Sustain - Sustain diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Sustain","Strengthen/Leverage","no","6.1 %","18.94 per 1,000 persons","0.26 %","108 per 100k persons"
"Greenland","GRL",57000,"High income","August 31, 2022",62,0,5.75,0,0,0,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","No cases reported","5.75 per 1,000 persons","0 %","0 per 100k persons"
"Grenada","GRD",113000,"Upper middle income","September 23, 2022",39,0.132,2.8,58,0.01,0.797,"Meets testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Sustain","Connect/Build","Sustain - Sustain diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Sustain","Connect/Build","no","13.2 %","2.8 per 1,000 persons","0.01 %","0.8 per 100k persons"
"Guam","GUM",NaN,"High income","No tests reported",NaN,NaN,NaN,923,NaN,NaN,"Insufficient testing data","Insufficient data",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"Guatemala","GTM",17916000,"Upper middle income","November 01, 2022",0,0.1679,0.49,2634,0.22,6.792,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Sustain","Strengthen/Leverage","no","16.8 %","0.49 per 1,000 persons","0.22 %","6.8 per 100k persons"
"Guernsey","GGY",NaN,"No income data","No tests reported",NaN,NaN,NaN,0,NaN,NaN,"Insufficient testing data","Insufficient data",NaN,"Insufficient data",NaN,"Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"Guinea","GIN",13133000,"Low income","October 31, 2022",1,0.0461,0.03,826,5.16,2.749,"Does not meet testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Test","Connect/Build","Test - Increase diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Test","Connect/Build","no","4.6 %","0.03 per 1,000 persons","5.16 %","2.7 per 100k persons"
"Guinea-Bissau","GNB",1968000,"Low income","July 11, 2022",113,0.0526,0.09,49,0.04,0.047,"Does not meet testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Test","Connect/Build","Test - Increase diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Test","Connect/Build","no","5.3 %","0.09 per 1,000 persons","0.04 %","0 per 100k persons"
"Guyana","GUY",787000,"Upper middle income","December 28, 2021",308,0.0502,1.61,145,0.23,10.016,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","5 %","1.61 per 1,000 persons","0.23 %","10 per 100k persons"
"Haiti","HTI",NaN,"Low income","No tests reported",NaN,NaN,NaN,442,0.87,0.734,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0.87 %","0.7 per 100k persons"
"Heard Island and McDonald Islands","HMD",NaN,"No income data","No tests reported",NaN,NaN,NaN,NaN,NaN,NaN,"Insufficient testing data","Insufficient data",NaN,"Insufficient data",NaN,"Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"Honduras","HND",9905000,"Lower middle income","October 18, 2022",14,0.1763,0.13,233,0.08,0.604,"Does not meet testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Test","Connect/Build","Test - Increase diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Test","Connect/Build","no","17.6 %","0.13 per 1,000 persons","0.08 %","0.6 per 100k persons"
"Hong Kong SAR, China","HKG",7497000,"High income","October 16, 2022",16,0,15.24,10220,0.37,93.993,"Insufficient testing data","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Insufficient data","Strengthen/Leverage","Insufficient testing data","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Insufficient data","Strengthen/Leverage","no","No cases reported","15.24 per 1,000 persons","0.37 %","94 per 100k persons"
"Hungary","HUN",9660000,"High income","May 11, 2022",174,0.26,2.15,557,0.01,1.214,"Does not meet testing target","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","26 %","2.15 per 1,000 persons","0.01 %","1.2 per 100k persons"
"Iceland","ISL",341000,"High income","August 23, 2022",70,0.2059,9.13,11641,0.95,490.476,"Does not meet testing target","Meets sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Sustain","yes","20.6 %","9.13 per 1,000 persons","0.95 %","490.5 per 100k persons"
"India","IND",1380004000,"Lower middle income","October 31, 2022",1,0.0352,0.59,227020,1.15,8.409,"Meets testing target","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Sustain","Strengthen/Leverage","Sustain - Sustain diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Sustain","Strengthen/Leverage","no","3.5 %","0.59 per 1,000 persons","1.15 %","8.4 per 100k persons"
"Indonesia","IDN",273524000,"Upper middle income","October 31, 2022",1,0.035,0.64,38270,1.2,9.763,"Meets testing target","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Sustain","Strengthen/Leverage","Sustain - Sustain diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Sustain","Strengthen/Leverage","no","3.5 %","0.64 per 1,000 persons","1.2 %","9.8 per 100k persons"
"Iran","IRN",83993000,"Upper middle income","September 20, 2022",42,0.0875,0.68,2649,0.12,2.213,"Meets testing target","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Sustain","Strengthen/Leverage","Sustain - Sustain diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Sustain","Strengthen/Leverage","no","8.8 %","0.68 per 1,000 persons","0.12 %","2.2 per 100k persons"
"Iraq","IRQ",40223000,"Upper middle income","August 06, 2022",87,0.1193,0.29,1273,0.15,1.387,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","11.9 %","0.29 per 1,000 persons","0.15 %","1.4 per 100k persons"
"Ireland","IRL",4938000,"High income","October 28, 2022",4,0.2641,2.62,93487,3.95,966.155,"Does not meet testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","26.4 %","2.62 per 1,000 persons","3.95 %","966.2 per 100k persons"
"Isle of Man","IMN",NaN,"High income","No tests reported",NaN,NaN,NaN,0,0,0,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"Israel","ISR",8656000,"High income","January 23, 2022",282,0.0648,20.59,138012,3.31,1176.347,"Insufficient testing data","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","6.5 %","20.59 per 1,000 persons","3.31 %","1176.3 per 100k persons"
"Italy","ITA",60462000,"High income","October 29, 2022",3,0.1255,6.77,152160,0.41,130.766,"Meets testing target","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Sustain","Strengthen/Leverage","Sustain - Sustain diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Sustain","Strengthen/Leverage","no","12.6 %","6.77 per 1,000 persons","0.41 %","130.8 per 100k persons"
"Ivory Coast","CIV",26378000,"Lower middle income","October 31, 2022",1,0.0475,0.06,775,0.32,0.305,"Does not meet testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Test","Connect/Build","Test - Increase diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Test","Connect/Build","no","4.8 %","0.06 per 1,000 persons","0.32 %","0.3 per 100k persons"
"Jamaica","JAM",2961000,"Upper middle income","September 30, 2022",32,0.1144,0.55,2460,3.07,68.296,"Meets testing target","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Sustain","no","11.4 %","0.55 per 1,000 persons","3.07 %","68.3 per 100k persons"
"Japan","JPN",126476000,"High income","October 31, 2022",1,0.3934,1.13,449213,1.28,212.05,"Does not meet testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","39.3 %","1.13 per 1,000 persons","1.28 %","212.1 per 100k persons"
"Jersey","JEY",NaN,"No income data","No tests reported",NaN,NaN,NaN,0,NaN,NaN,"Insufficient testing data","Insufficient data",NaN,"Insufficient data",NaN,"Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"Jordan","JOR",10203000,"Upper middle income","July 27, 2022",97,0.1497,2.05,1497,0.04,2.853,"Meets testing target","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Sustain","Strengthen/Leverage","Sustain - Sustain diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Sustain","Strengthen/Leverage","no","15 %","2.05 per 1,000 persons","0.04 %","2.9 per 100k persons"
"Kazakhstan","KAZ",18777000,"Upper middle income","May 28, 2021",522,NaN,NaN,1422,0.17,4.083,"Insufficient testing data","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Insufficient data","Strengthen/Leverage","Insufficient testing data","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Insufficient data","Strengthen/Leverage","no","Insufficient data","Insufficient data","0.17 %","4.1 per 100k persons"
"Kenya","KEN",53771000,"Lower middle income","October 31, 2022",1,0.0705,0.06,11479,5.35,8.498,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","7 %","0.06 per 1,000 persons","5.35 %","8.5 per 100k persons"
"Kiribati","KIR",NaN,"Lower middle income","No tests reported",NaN,NaN,NaN,137,3.96,103.629,"Insufficient testing data","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","Insufficient data","Insufficient data","3.96 %","103.6 per 100k persons"
"Kosovo","XKX",NaN,"Upper middle income","No tests reported",NaN,NaN,NaN,NaN,NaN,NaN,"Insufficient testing data","Insufficient data",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"Kuwait","KWT",4271000,"High income","March 10, 2022",236,0.0713,5.27,810,0.17,10.213,"Insufficient testing data","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Insufficient data","Strengthen/Leverage","Insufficient testing data","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Insufficient data","Strengthen/Leverage","no","7.1 %","5.27 per 1,000 persons","0.17 %","10.2 per 100k persons"
"Kyrgyzstan","KGZ",6524000,"Lower middle income","June 23, 2021",496,NaN,NaN,326,0.34,1.297,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0.34 %","1.3 per 100k persons"
"Laos","LAO",NaN,"Lower middle income","No tests reported",NaN,NaN,NaN,477,0.26,6.096,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0.26 %","6.1 per 100k persons"
"Latvia","LVA",1886000,"High income","October 31, 2022",1,0.258,4.15,17769,1.1,435.468,"Does not meet testing target","Meets sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","25.8 %","4.15 per 1,000 persons","1.1 %","435.5 per 100k persons"
"Lebanon","LBN",6825000,"Upper middle income","June 23, 2021",496,NaN,NaN,2438,0.1,10.201,"Insufficient testing data","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Insufficient data","Strengthen/Leverage","Insufficient testing data","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Insufficient data","Strengthen/Leverage","no","Insufficient data","Insufficient data","0.1 %","10.2 per 100k persons"
"Lesotho","LSO",2142000,"Lower middle income","October 31, 2022",1,0.0509,0.32,252,0.93,5.161,"Does not meet testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Test","Connect/Build","Test - Increase diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Test","Connect/Build","no","5.1 %","0.32 per 1,000 persons","0.93 %","5.2 per 100k persons"
"Liberia","LBR",5058000,"Low income","September 26, 2021",401,NaN,NaN,110,1.51,0.622,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","1.51 %","0.6 per 100k persons"
"Libya","LBY",6871000,"Upper middle income","October 31, 2022",1,0.176,0.65,84,0.02,0.514,"Meets testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Sustain","Connect/Build","Sustain - Sustain diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Sustain","Connect/Build","no","17.6 %","0.65 per 1,000 persons","0.02 %","0.5 per 100k persons"
"Liechtenstein","LIE",NaN,"High income","No tests reported",NaN,NaN,NaN,1706,9.36,4032.524,"Insufficient testing data","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","Insufficient data","Insufficient data","9.36 %","4032.5 per 100k persons"
"Lithuania","LTU",2722000,"High income","October 31, 2022",1,0.2778,3.13,40226,1.89,586.933,"Does not meet testing target","Meets sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","27.8 %","3.13 per 1,000 persons","1.89 %","586.9 per 100k persons"
"Luxembourg","LUX",626000,"High income","October 20, 2022",12,0.255,3.83,48406,14.32,4875.07,"Does not meet testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","25.5 %","3.83 per 1,000 persons","14.32 %","4875.1 per 100k persons"
"Macao SAR, China","MAC",NaN,"High income","No tests reported",NaN,NaN,NaN,1,0.14,0.144,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0.14 %","0.1 per 100k persons"
"Madagascar","MDG",27691000,"Low income","October 07, 2022",25,0.0913,0.03,879,0.35,0.274,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","9.1 %","0.03 per 1,000 persons","0.35 %","0.3 per 100k persons"
"Malawi","MWI",19130000,"Low income","October 31, 2022",1,0.1345,0.03,1250,0.86,1.103,"Does not meet testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Test","Connect/Build","Test - Increase diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Test","Connect/Build","no","13.5 %","0.03 per 1,000 persons","0.86 %","1.1 per 100k persons"
"Malaysia","MYS",32366000,"Upper middle income","June 16, 2021",503,NaN,NaN,30106,0.96,68.292,"Insufficient testing data","Meets sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","Insufficient data","Insufficient data","0.96 %","68.3 per 100k persons"
"Maldives","MDV",541000,"Upper middle income","November 09, 2021",357,0.0339,7.88,1294,0.72,134.785,"Insufficient testing data","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","3.4 %","7.88 per 1,000 persons","0.72 %","134.8 per 100k persons"
"Mali","MLI",20251000,"Low income","October 31, 2022",1,0.0491,0.05,202,0.63,0.46,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","4.9 %","0.05 per 1,000 persons","0.63 %","0.5 per 100k persons"
"Malta","MLT",442000,"High income","September 06, 2021",421,NaN,NaN,893,0.64,92.632,"Insufficient testing data","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","Insufficient data","Insufficient data","0.64 %","92.6 per 100k persons"
"Marshall Islands","MHL",NaN,"Upper middle income","No tests reported",NaN,NaN,NaN,23,0.15,55.298,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0.15 %","55.3 per 100k persons"
"Mauritania","MRT",4650000,"Lower middle income","October 31, 2022",1,0.0501,0.31,58,0.03,0.169,"Does not meet testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Test","Connect/Build","Test - Increase diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Test","Connect/Build","no","5 %","0.31 per 1,000 persons","0.03 %","0.2 per 100k persons"
"Mauritius","MUS",1272000,"High income","June 20, 2022",134,0.2877,2.43,4615,1.62,301.89,"Does not meet testing target","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","28.8 %","2.43 per 1,000 persons","1.62 %","301.9 per 100k persons"
"Mexico","MEX",128933000,"Upper middle income","October 30, 2022",2,0.4541,0.16,78478,1.14,29.619,"Does not meet testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","45.4 %","0.16 per 1,000 persons","1.14 %","29.6 per 100k persons"
