"country","code","population_size","world_bank_economies","date_tests_last_reported","days_since_tests_reported","tpr_year_smoothed_truncated","avg_daily_tests_per_1000_last_year_smoothed","cum_seq","pct_cases_sequenced_in_last_year","sequences_per_100k_last_year","dx_testing_binary","sars_cov_2_binary","ngs_capacity","facility_access","ngs_facility","archetype_orig","dx_archetype","sx_archetype","dx_testing_rec","sx_sequencing_rec","prev_dx","prev_sequ","seq_but_no_test_flag","TPR_pct","daily_tests_per_1000","pct_seq","seq_per_100k"
"Mali","MLI",20251000,"Low income","January 03, 2023",88,0.0143,0.03,291,2.28,0.266,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","1.4 %","0.03 per 1,000 persons","2.28 %","0.3 per 100k persons"
"Malta","MLT",442000,"High income","September 06, 2021",572,NaN,NaN,893,0,0,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"Marshall Islands","MHL",NaN,"Upper middle income","No tests reported",NaN,NaN,NaN,35,0.22,84.149,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0.22 %","84.1 per 100k persons"
"Mauritania","MRT",4650000,"Lower middle income","December 30, 2022",92,0.0224,0.17,58,0.14,0.148,"Does not meet testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Test","Connect/Build","Test - Increase diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Test","Connect/Build","no","2.2 %","0.17 per 1,000 persons","0.14 %","0.1 per 100k persons"
"Mauritius","MUS",1272000,"High income","December 30, 2022",92,0.3593,0.66,6947,5.41,350.756,"Does not meet testing target","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","35.9 %","0.66 per 1,000 persons","5.41 %","350.8 per 100k persons"
"Mexico","MEX",128933000,"Upper middle income","April 01, 2023",0,0,0.09,87034,1.45,20.362,"Insufficient testing data","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","No cases reported","0.09 per 1,000 persons","1.45 %","20.4 per 100k persons"
"Micronesia","FSM",NaN,"Lower middle income","No tests reported",NaN,NaN,NaN,0,0,0,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"Moldova","MDA",4034000,"Lower middle income","June 13, 2021",657,NaN,NaN,878,0.27,8.555,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0.27 %","8.6 per 100k persons"
"Monaco","MCO",NaN,"High income","No tests reported",NaN,NaN,NaN,101,0.07,10.962,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0.07 %","11 per 100k persons"
"Mongolia","MNG",NaN,"Lower middle income","No tests reported",NaN,NaN,NaN,1666,0.59,15.507,"Insufficient testing data","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","Insufficient data","Insufficient data","0.59 %","15.5 per 100k persons"
"Montenegro","MNE",628000,"Upper middle income","June 21, 2021",649,NaN,NaN,1014,0.46,41.302,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0.46 %","41.3 per 100k persons"
"Montserrat","MSR",NaN,"No income data","No tests reported",NaN,NaN,NaN,28,0.73,203.943,"Insufficient testing data","Meets sequencing target",NaN,"Insufficient data",NaN,"Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","Insufficient data","Insufficient data","0.73 %","203.9 per 100k persons"
"Morocco","MAR",36911000,"Lower middle income","January 03, 2023",88,0.0677,0.16,1725,0.83,2.427,"Does not meet testing target","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","6.8 %","0.16 per 1,000 persons","0.83 %","2.4 per 100k persons"
"Mozambique","MOZ",31255000,"Low income","January 03, 2023",88,0.049,0.01,1867,6.78,1.662,"Does not meet testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Test","Connect/Build","Test - Increase diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Test","Connect/Build","no","4.9 %","0.01 per 1,000 persons","6.78 %","1.7 per 100k persons"
"Myanmar","MMR",54410000,"Lower middle income","April 01, 2023",0,0.0089,0.13,123,0.13,0.054,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","0.9 %","0.13 per 1,000 persons","0.13 %","0.1 per 100k persons"
"Namibia","NAM",2541000,"Upper middle income","September 13, 2022",200,0.1227,0.22,833,1.39,7.363,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Test","Connect/Build","no","12.3 %","0.22 per 1,000 persons","1.39 %","7.4 per 100k persons"
"Nauru","NRU",NaN,"High income","No tests reported",NaN,NaN,NaN,0,0,0,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"Nepal","NPL",29137000,"Lower middle income","April 01, 2023",0,0.0473,0.05,3337,1.95,1.463,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","4.7 %","0.05 per 1,000 persons","1.95 %","1.5 per 100k persons"
"Netherlands","NLD",17135000,"High income","January 25, 2022",431,NaN,NaN,162446,6.27,268.008,"Insufficient testing data","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","Insufficient data","Insufficient data","6.27 %","268 per 100k persons"
"New Caledonia","NCL",285000,"High income","September 07, 2021",571,NaN,NaN,65,0.29,19.313,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0.29 %","19.3 per 100k persons"
"New Zealand","NZL",4822000,"High income","March 27, 2023",5,NaN,0.52,33216,1.52,450.042,"Does not meet testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","Insufficient data","0.52 per 1,000 persons","1.52 %","450 per 100k persons"
"Nicaragua","NIC",NaN,"Lower middle income","No tests reported",NaN,NaN,NaN,1064,17.55,3.569,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","17.55 %","3.6 per 100k persons"
"Niger","NER",24207000,"Low income","November 06, 2022",146,0.0112,0.01,342,2.67,0.072,"Does not meet testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Test","Connect/Build","Test - Increase diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Test","Connect/Build","no","1.1 %","0.01 per 1,000 persons","2.67 %","0.1 per 100k persons"
"Nigeria","NGA",206140000,"Lower middle income","December 30, 2022",92,0.0124,0.02,7786,8.07,0.415,"Does not meet testing target","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","1.2 %","0.02 per 1,000 persons","8.07 %","0.4 per 100k persons"
"Niue","NIU",NaN,"No income data","No tests reported",NaN,NaN,NaN,0,0,0,"Insufficient testing data","Does not meet sequencing target",NaN,"Insufficient data",NaN,"Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"Norfolk Island","NFK",NaN,"No income data","No tests reported",NaN,NaN,NaN,NaN,NaN,NaN,"Insufficient testing data","Insufficient data",NaN,"Insufficient data",NaN,"Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"North Korea","PRK",NaN,"Low income","No tests reported",NaN,NaN,NaN,0,NaN,0,"Insufficient testing data","Insufficient data",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","Insufficient data","0 per 100k persons"
"North Macedonia","MKD",2083000,"Upper middle income","February 24, 2022",401,NaN,NaN,1028,0.45,8.932,"Insufficient testing data","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Insufficient data","Strengthen/Leverage","Insufficient testing data","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Insufficient data","Strengthen/Leverage","no","Insufficient data","Insufficient data","0.45 %","8.9 per 100k persons"
"Northern Mariana Islands","MNP",NaN,"High income","No tests reported",NaN,NaN,NaN,3599,23.34,1274.862,"Insufficient testing data","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","23.34 %","1274.9 per 100k persons"
"Norway","NOR",5421000,"High income","November 13, 2022",139,0.23,0.23,76683,17.38,235.687,"Does not meet testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","23 %","0.23 per 1,000 persons","17.38 %","235.7 per 100k persons"
"Oman","OMN",5107000,"High income","May 28, 2021",673,NaN,NaN,1103,1.65,3.999,"Insufficient testing data","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Insufficient data","Strengthen/Leverage","Insufficient testing data","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Insufficient data","Strengthen/Leverage","no","Insufficient data","Insufficient data","1.65 %","4 per 100k persons"
"Pakistan","PAK",220892000,"Lower middle income","April 01, 2023",0,0.0127,0.05,6308,3.87,0.9,"Does not meet testing target","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","1.3 %","0.05 per 1,000 persons","3.87 %","0.9 per 100k persons"
"Palau","PLW",NaN,"High income","No tests reported",NaN,NaN,NaN,68,2.38,259.898,"Insufficient testing data","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","Insufficient data","Insufficient data","2.38 %","259.9 per 100k persons"
"Palestine","PSE",5101000,"Lower middle income","February 03, 2022",422,NaN,NaN,129,0,0,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"Panama","PAN",4315000,"High income","March 11, 2023",21,0.143,1.25,6633,0.74,45.366,"Meets testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Sustain","no","14.3 %","1.25 per 1,000 persons","0.74 %","45.4 per 100k persons"
"Papua New Guinea","PNG",8947000,"Lower middle income","November 28, 2021",489,NaN,NaN,4717,8.75,2.987,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","8.75 %","3 per 100k persons"
"Paraguay","PRY",7133000,"Upper middle income","April 01, 2023",0,0.005,12.2,2803,1.19,15.441,"Meets testing target","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","0.5 %","12.2 per 1,000 persons","1.19 %","15.4 per 100k persons"
"Peru","PER",32972000,"Upper middle income","March 21, 2023",11,0.1103,0.81,47131,2.65,73.566,"Meets testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Sustain","no","11 %","0.81 per 1,000 persons","2.65 %","73.6 per 100k persons"
"Philippines","PHL",109581000,"Lower middle income","March 16, 2023",16,0.0679,0.15,27172,1.69,5.892,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","6.8 %","0.15 per 1,000 persons","1.69 %","5.9 per 100k persons"
"Pitcairn Islands","PCN",NaN,"No income data","No tests reported",NaN,NaN,NaN,0,0,0,"Insufficient testing data","Does not meet sequencing target",NaN,"Insufficient data",NaN,"Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"Poland","POL",37847000,"High income","March 08, 2023",24,0.1743,0.22,91538,1.75,23.368,"Does not meet testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","17.4 %","0.22 per 1,000 persons","1.75 %","23.4 per 100k persons"
"Portugal","PRT",10197000,"High income","June 02, 2022",303,0.3495,4.36,45828,0.75,134.088,"Insufficient testing data","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","34.9 %","4.36 per 1,000 persons","0.75 %","134.1 per 100k persons"
"Puerto Rico","PRI",NaN,"High income","No tests reported",NaN,NaN,NaN,20476,1.54,297.718,"Insufficient testing data","Meets sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","1.54 %","297.7 per 100k persons"
"Qatar","QAT",2881000,"High income","November 13, 2022",139,0.1717,0.99,6118,0.9,46.157,"Meets testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Sustain","no","17.2 %","0.99 per 1,000 persons","0.9 %","46.2 per 100k persons"
"Republic of the Congo","COG",5518000,"Lower middle income","July 04, 2022",271,0.002,0.09,704,9.59,1.809,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","0.2 %","0.09 per 1,000 persons","9.59 %","1.8 per 100k persons"
"Romania","ROU",19238000,"High income","June 27, 2022",278,0.0472,0.86,19422,0.92,24.197,"Insufficient testing data","Meets sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","4.7 %","0.86 per 1,000 persons","0.92 %","24.2 per 100k persons"
"Russia","RUS",145934000,"Upper middle income","February 25, 2023",35,0.0973,0.93,66933,0.68,22.632,"Meets testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Sustain","no","9.7 %","0.93 per 1,000 persons","0.68 %","22.6 per 100k persons"
"Rwanda","RWA",12952000,"Low income","January 03, 2023",88,0.0038,0.24,786,0,0,"Does not meet testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Test","Connect/Build","Test - Increase diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Test","Connect/Build","no","0.4 %","0.24 per 1,000 persons","0 %","0 per 100k persons"
"Saint Helena","SHN",NaN,"No income data","No tests reported",NaN,NaN,NaN,0,0,0,"Insufficient testing data","Does not meet sequencing target",NaN,"Insufficient data",NaN,"Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"Saint Kitts and Nevis","KNA",53000,"High income","March 28, 2023",4,0.0174,3.06,78,0.19,4.195,"Meets testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Sustain","Connect/Build","Sustain - Sustain diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Sustain","Connect/Build","no","1.7 %","3.06 per 1,000 persons","0.19 %","4.2 per 100k persons"
"Saint Lucia","LCA",184000,"Upper middle income","October 08, 2022",175,0.0919,2.02,291,2.05,80.613,"Meets testing target","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Sustain","no","9.2 %","2.02 per 1,000 persons","2.05 %","80.6 per 100k persons"
"Saint Martin","MAF",NaN,"High income","No tests reported",NaN,NaN,NaN,0,0,0,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"Saint Pierre and Miquelon","SPM",NaN,"No income data","No tests reported",NaN,NaN,NaN,0,0,0,"Insufficient testing data","Does not meet sequencing target",NaN,"Insufficient data",NaN,"Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"Saint Vincent and the Grenadines","VCT",111000,"Upper middle income","August 28, 2022",216,0.0954,0.67,244,1.9,23.086,"Insufficient testing data","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","9.5 %","0.67 per 1,000 persons","1.9 %","23.1 per 100k persons"
"Saint-Barthélemy","BLM",NaN,"No income data","No tests reported",NaN,NaN,NaN,14,0,0,"Insufficient testing data","Does not meet sequencing target",NaN,"Insufficient data",NaN,"Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"Samoa","WSM",NaN,"Upper middle income","No tests reported",NaN,NaN,NaN,0,0,0,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"San Marino","SMR",34000,"High income","December 27, 2022",95,0.1713,4.85,0,0,0,"Meets testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Sustain","Connect/Build","Sustain - Sustain diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Sustain","Connect/Build","no","17.1 %","4.85 per 1,000 persons","0 %","0 per 100k persons"
"São Tomé and Príncipe","STP",219000,"Lower middle income","December 30, 2022",92,0.0231,0.23,11,0,0,"Does not meet testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Test","Connect/Build","Test - Increase diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Test","Connect/Build","no","2.3 %","0.23 per 1,000 persons","0 %","0 per 100k persons"
"Saudi Arabia","SAU",34814000,"High income","April 01, 2023",0,0.0212,0.3,1936,0.29,0.662,"Does not meet testing target","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","2.1 %","0.3 per 1,000 persons","0.29 %","0.7 per 100k persons"
"Senegal","SEN",16744000,"Lower middle income","January 03, 2023",88,0.0125,0.05,6057,15.01,2.668,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","1.2 %","0.05 per 1,000 persons","15.01 %","2.7 per 100k persons"
"Serbia","SRB",8737000,"Upper middle income","April 01, 2023",0,0.1565,1.08,2374,0.29,22.848,"Meets testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Sustain","Strengthen/Leverage","Sustain - Sustain diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Sustain","Strengthen/Leverage","no","15.7 %","1.08 per 1,000 persons","0.29 %","22.8 per 100k persons"
"Seychelles","SYC",98000,"High income","December 21, 2020",831,NaN,NaN,1549,1.37,133.476,"Insufficient testing data","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","Insufficient data","Insufficient data","1.37 %","133.5 per 100k persons"
"Sierra Leone","SLE",7977000,"Low income","December 30, 2022",92,0.0016,0.02,126,0,0,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","0.2 %","0.02 per 1,000 persons","0 %","0 per 100k persons"
"Singapore","SGP",5850000,"High income","January 30, 2023",61,0.0774,8.16,31962,1.43,298.154,"Meets testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Sustain","no","7.7 %","8.16 per 1,000 persons","1.43 %","298.2 per 100k persons"
"Sint Maarten (Dutch part)","SXM",NaN,"High income","No tests reported",NaN,NaN,NaN,2697,25.9,780.684,"Insufficient testing data","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","25.9 %","780.7 per 100k persons"
"Slovakia","SVK",5460000,"High income","April 01, 2023",0,0.1444,0.86,45582,8.31,219.245,"Meets testing target","Meets sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Sustain","no","14.4 %","0.86 per 1,000 persons","8.31 %","219.2 per 100k persons"
"Slovenia","SVN",2079000,"High income","April 01, 2023",0,0.1797,2.71,84164,4.45,775.718,"Meets testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Sustain","no","18 %","2.71 per 1,000 persons","4.45 %","775.7 per 100k persons"
